"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Low-income","Interpersonal violence","7.8","7.80030","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Low-income","Urolithiasis","2.8","2.82880","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Low-income","Nutritional deficiencies","15.2","15.18861","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Low-income","Other digestive diseases","2.9","2.87031","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Low-income","Sense organ diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Low-income","Intestinal nematode infections","0.1","0.06195","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Low-income","Rheumatoid arthritis","0.3","0.34358","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Low-income","All Causes","325.4","325.36200","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Low-income","Poisonings","12.8","12.76333","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Low-income","Peptic ulcer disease","16.5","16.46621","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Low-income","Encephalitis","1.3","1.26554","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Low-income","Gout","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Low-income","Genitourinary diseases","17.1","17.08738","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Low-income","Congenital heart anomalies","11.0","11.04457","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Low-income","Neurological conditions","7.7","7.66169","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Low-income","Iodine deficiency","0.1","0.13928","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Low-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Low-income","Liver cancer","5.2","5.20627","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Low-income","Self-harm","11.9","11.92128","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Low-income","Birth asphyxia and birth trauma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Low-income","Stomach cancer","71.2","71.18661","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Low-income","Drug use disorders","2.0","1.97039","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Low-income","Interpersonal violence","10.6","10.55725","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Low-income","Chagas disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Low-income","Malaria","67.1","67.07223","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Low-income","Idiopathic intellectual disability","0.0","0.00213","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Low-income","Back and neck pain","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Low-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Low-income","Anxiety disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Low-income","Bladder cancer","5.8","5.78231","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Low-income","Other circulatory diseases","56.2","56.17008","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Low-income","Other neoplasms","1.7","1.68921","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Low-income","Protein-energy malnutrition","63.0","62.99015","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Low-income","Back and neck pain","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Low-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Low-income","Oesophagus cancer","4.2","4.22531","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Low-income","Kidney diseases","23.0","23.02975","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Low-income","Trypanosomiasis","3.1","3.09060","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Low-income","Other circulatory diseases","4.0","4.02204","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Low-income","Lymphomas, multiple myeloma","2.1","2.11811","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Low-income","Malaria","6.9","6.91159","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Low-income","Cardiomyopathy, myocarditis, endocarditis","5.8","5.80152","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Low-income","Parkinson's disease","0.1","0.13646","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Low-income","Asthma","3.5","3.46206","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Low-income","Cardiovascular diseases","2745.4","2745.43799","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Low-income","Infectious and parasitic diseases","306.9","306.87100","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Low-income","Collective violence and legal intervention","0.5","0.51241","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Low-income","STDs excluding HIV","0.7","0.69340","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Low-income","Cataracts","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Low-income","Colon and rectum cancers","11.4","11.43498","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Low-income","Ischaemic heart disease","292.4","292.42090","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Low-income","Other circulatory diseases","8.2","8.22964","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Low-income","Prostate cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Low-income","Stomach cancer","10.4","10.38057","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Low-income","Osteoarthritis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Low-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Low-income","Chlamydia","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Low-income","Unipolar depressive disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Low-income","Other neurological conditions","2.4","2.38748","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Low-income","Drug use disorders","0.9","0.90178","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Low-income","Ovary cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Low-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Low-income","Diabetes mellitus","7.6","7.61794","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Low-income","Malignant neoplasms","5.1","5.06108","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Low-income","Schizophrenia","0.3","0.26266","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Low-income","Parkinson's disease","4.8","4.79284","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Low-income","Tuberculosis","154.7","154.70959","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Low-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Low-income","Other congenital anomalies","6.3","6.30359","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Low-income","Cirrhosis of the liver","120.1","120.05830","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Low-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Low-income","Congenital heart anomalies","2.4","2.38630","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Low-income","Tuberculosis","10.7","10.66273","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Low-income","Ovary cancer","3.1","3.05035","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Low-income","STDs excluding HIV","7.5","7.45265","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Low-income","Meningitis","49.9","49.93568","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Low-income","Noncommunicable diseases","5865.0","5865.04395","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Low-income","Dengue","0.3","0.29763","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Low-income","Neurological conditions","6.3","6.26149","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Low-income","Measles","0.0","0.00000","","",""
