"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Intestinal nematode infections","0.0","0.01521","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Other unintentional injuries","16.0","15.96761","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Injuries","263.9","263.87900","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Diarrhoeal diseases","3.3","3.34256","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Rheumatic heart disease","10.5","10.51623","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Eating disorders","0.1","0.05963","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Oral conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Alcohol use disorders","0.3","0.31339","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Back and neck pain","0.0","0.00033","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Parasitic and vector diseases","1.9","1.88241","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Malaria","0.1","0.09629","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Maternal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Trichomoniasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Alzheimer's disease and other dementias","1.1","1.10023","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Kidney diseases","0.4","0.43240","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Collective violence and legal intervention","0.7","0.70753","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Diarrhoeal diseases","1.1","1.10799","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Ascariasis","0.0","0.00548","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Other neoplasms","7.6","7.55244","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","All Causes","99.7","99.72851","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Peptic ulcer disease","3.9","3.86984","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Pancreas cancer","0.0","0.00123","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Back and neck pain","0.0","0.00648","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Respiratory infections","2.0","1.98274","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Cirrhosis of the liver","47.3","47.31866","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Trachoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Other respiratory diseases","29.9","29.94192","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Tuberculosis","1.2","1.23651","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Hyperplasia of prostate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Leishmaniasis","0.1","0.12311","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Protein-energy malnutrition","1.0","0.96700","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Bladder cancer","0.0","0.02611","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Congenital heart anomalies","0.5","0.45581","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Measles","0.0","0.02867","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Hypertensive heart disease","0.3","0.30555","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Intentional injuries","19.2","19.20642","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Rheumatoid arthritis","0.1","0.07864","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Acute hepatitis B","3.2","3.22469","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Injuries","39.7","39.74240","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Glaucoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Rheumatic heart disease","3.4","3.37242","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Digestive diseases","23.1","23.11621","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Chronic obstructive pulmonary disease","0.3","0.31721","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Neurological conditions","5.5","5.48038","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Other respiratory diseases","7.1","7.11136","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Poisonings","0.4","0.42419","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Iodine deficiency","0.0","0.01483","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Gonorrhoea","0.0","0.03277","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Digestive diseases","179.1","179.09094","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Other musculoskeletal disorders","2.2","2.17324","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Cervix uteri cancer","12.4","12.37130","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Other infectious diseases","6.7","6.71047","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Malaria","0.1","0.10211","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Exposure to forces of nature","0.0","0.02338","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Gynecological diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Respiratory infections","5.0","5.02894","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Infectious and parasitic diseases","101.4","101.44180","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Other unintentional injuries","12.1","12.06073","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Leprosy","0.0","0.00200","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Other mental and behavioural disorders","0.1","0.10283","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Chlamydia","0.0","0.01566","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Neonatal conditions","0.0","0.00075","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Communicable & other Group I","353.9","353.94690","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Gonorrhoea","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Neonatal conditions","0.0","0.00035","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Oral conditions","0.0","0.00654","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Liver cancer","92.1","92.05505","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Cataracts","0.3","0.25425","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
