"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Encephalitis","3.4","3.39538","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","All Causes","571.8","571.82123","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Trachea, bronchus, lung cancers","72.2","72.23233","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Rheumatic heart disease","29.1","29.09660","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Other unintentional injuries","106.3","106.30060","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Diphtheria","0.0","0.00630","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Gonorrhoea","0.0","0.04838","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Stomach cancer","15.1","15.10828","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Corpus uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Peptic ulcer disease","8.4","8.37541","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Hypertensive heart disease","231.7","231.74860","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Other mental and behavioural disorders","0.1","0.10431","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Cirrhosis of the liver","2.0","2.04804","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Oral conditions","0.2","0.18351","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Gynecological diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Cardiomyopathy, myocarditis, endocarditis","6.6","6.63409","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Collective violence and legal intervention","1.2","1.18612","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Cervix uteri cancer","4.3","4.34598","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Tuberculosis","102.4","102.40340","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Maternal conditions","5.7","5.74383","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Other infectious diseases","13.8","13.81765","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Measles","0.1","0.10029","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Other respiratory diseases","3.9","3.93481","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","HIV/AIDS","5.7","5.70124","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Genitourinary diseases","18.3","18.30428","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Poisonings","1.9","1.90781","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Congenital anomalies","1.1","1.13695","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","STDs excluding HIV","0.7","0.70319","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Parkinson's disease","12.7","12.66364","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Rheumatoid arthritis","0.1","0.08967","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Mental and behavioral disorders","2.4","2.40198","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Chronic obstructive pulmonary disease","10.4","10.35147","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Trachoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Ovary cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Lower respiratory infections","76.4","76.35069","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Iodine deficiency","0.1","0.09696","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Tetanus","2.0","2.02351","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Corpus uteri cancer","13.9","13.86425","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Ovary cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Other congenital anomalies","0.3","0.31640","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Falls","9.1","9.07345","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Other neoplasms","2.7","2.65765","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Other unintentional injuries","9.7","9.70983","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Acute hepatitis B","12.2","12.21811","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Encephalitis","1.1","1.09398","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Rabies","1.0","1.00691","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Intentional injuries","30.3","30.29774","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Mouth and oropharynx cancers","4.4","4.44767","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Schizophrenia","0.1","0.13046","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Noncommunicable diseases","58.6","58.62342","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Communicable & other Group I","332.8","332.83450","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Pancreas cancer","0.0","0.03737","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Kidney diseases","55.6","55.57866","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Lower respiratory infections","118.7","118.67490","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Gonorrhoea","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Liver cancer","3.2","3.16317","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Bladder cancer","6.1","6.07009","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Cirrhosis of the liver","12.3","12.33805","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Genitourinary diseases","45.9","45.89833","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Chagas disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Other musculoskeletal disorders","0.2","0.16047","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Idiopathic intellectual disability","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Rheumatoid arthritis","0.4","0.37645","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","HIV/AIDS","9.5","9.46169","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Respiratory infections","54.5","54.45908","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Drowning","9.7","9.66423","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Tetanus","6.5","6.50844","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Self-harm","1.6","1.56031","","",""
